building	effect	effect_scope	value	value_damaged	value_ruined	context_requirement
wh2_main_foreign_slot_discovery_dwf_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_foreign_slot_discovery_emp_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_foreign_slot_discovery_emp_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_foreign_slot_discovery_emp_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_foreign_slot_discovery_hef_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_foreign_slot_discovery_hef_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_foreign_slot_discovery_hef_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_barracks_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_barracks_2	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_barracks_3	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_court_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_court_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_defence_major_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_defence_major_2	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_defence_major_3	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_defence_minor_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_defence_minor_2	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_defence_norsca_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_dragons_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_dragons_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_embassy_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_farm_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_farm_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_farm_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_hunters_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_hunters_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_industry_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_industry_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_industry_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_mages_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_mages_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_mages_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_order_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_order_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_order_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_order_4	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_order_5	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_port_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_port_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_port_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_animals_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_animals_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_animals_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_dyes_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_dyes_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_dyes_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_furs_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_furs_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_furs_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_gems_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_gems_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_gems_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_gold_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_gold_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_gold_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_iron_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_iron_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_iron_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_marble_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_marble_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_marble_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_medicine_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_medicine_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_medicine_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_obsidian_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_obsidian_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_obsidian_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_pasture_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_pasture_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_pasture_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_pottery_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_pottery_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_pottery_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_salt_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_salt_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_salt_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_spices_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_spices_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_spices_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_wine_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_wine_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_wine_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_wood_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_wood_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_resource_wood_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_major_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_major_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_major_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_major_4	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_major_5	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_minor_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_minor_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_settlement_minor_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_smith_1	derpy_gg_built_daemonsmiths_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_smith_2	derpy_gg_built_daemonsmiths_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_stables_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_stables_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_worship_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_worship_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_hef_worship_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_beasts_1	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_beasts_2	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_beasts_3	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_bombardment_a_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_bombardment_a_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_bombardment_b_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_bombardment_b_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_bombardment_c_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_bombardment_c_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_entertainment_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_entertainment_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_entertainment_3	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_military_1	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_military_2	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_military_3	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_settlement_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_settlement_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_settlement_3	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_settlement_4	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_settlement_5	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_slavery_1	derpy_gg_built_slavers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_slavery_2	derpy_gg_built_slavers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_slavery_3	derpy_gg_built_slavers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_sorcery_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_sorcery_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_special_blessed_dread_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_special_blessed_dread_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_worship_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_horde_def_worship_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_sch_special_parravon_peaks_brt_1	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_sch_special_parravon_peaks_hef_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_altar_of_ultimate_darkness	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_altdorf_castle_reikguard	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_altdorf_castle_reikguard_stables	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_altdorf_imperial_palace	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_altdorf_imperial_palace_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_ancestors_hall	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_anlec_citadel_def	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_anlec_citadel_hef	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_brewery	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_clar_karond_lairs	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_clar_karond_lairs_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_copper_mountain	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_cothique_palace_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_def_vauls_anvil	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_def_vauls_anvil_hef	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_ellyrian_stables	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_empire_fort_emp_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_empire_fort_emp_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_empire_fort_emp_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_empire_fort_emp_4	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_empire_fort_emp_5	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_everqueen_court	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_everqueen_court_def	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_everqueen_court_hef	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_chd_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_chd_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_chd_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_chd_4	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_chd_5	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_hef_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_hef_2	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_hef_3	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_hef_4	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_eagle_hef_5	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_chd_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_chd_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_chd_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_chd_4	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_chd_5	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_hef_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_hef_2	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_hef_3	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_hef_4	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_griffon_hef_5	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_phoenix_chd_1	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_phoenix_chd_2	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_phoenix_chd_3	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_phoenix_chd_4	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_phoenix_chd_5	derpy_gg_built_immortals	building_to_building_own	1.0000	1.0000	0.0000	
wh2_main_special_fortress_gate_phoenix_hef_1	derpy_gg_built_immortals_hef	building_to_building_own	1.0000	1.0000	0.0000	
