key	text	tooltip
derpy_gg_court_help	The Court holds the three things a guild does that you do not choose.||LEADING a guild is held by whichever faction in the world has the most reputation with it - you or a rival. The leader carries an extra bonus for as long as they lead, and the guild's dearest service is sold to nobody else. It can be taken from you.||A DEMAND arrives every so often from a guild that already knows you. Pay it and your reputation with them jumps; let the deadline pass and it falls, far enough to cost you a rank. A guild asks either for gold or for you to renounce the favour you hold with its rival.||A PATRON is one of your lords, bound to one guild. Their army is the better for it, that guild's reputation pays half again, and its services cost less. One lord, one guild - appointing a second moves the post.	false
message_event_text_text_derpy_gg_demand_title	A Guild Asks	false
message_event_text_text_derpy_gg_demand_primary	One of the Great Guilds has made a demand of you. The Court tab holds the terms and the deadline.	false
message_event_text_text_derpy_gg_demand_secondary	They do not ask twice.	false
message_event_text_text_derpy_gg_demand_fail_title	A Guild Is Answered With Silence	false
message_event_text_text_derpy_gg_demand_fail_primary	The deadline has passed and nothing was paid. Your reputation with that guild has fallen.	false
message_event_text_text_derpy_gg_demand_fail_secondary	The ledger is kept whether you read it or not.	false
message_event_text_text_derpy_gg_bounty_fail_title	A Guild Is Left Waiting	false
message_event_text_text_derpy_gg_bounty_fail_primary	Work you took from a guild has gone undone, and its reputation has been taken back. Handing an offer back costs nothing; taking it and failing costs what finishing it would have paid.	false
message_event_text_text_derpy_gg_bounty_fail_secondary	A promise in the ledger is a debt.	false
derpy_gg_bounty_help	A guild posts work it wants done. Take one and it becomes a mission; finish it and that guild pays gold and a large amount of reputation - far more than a normal mission. Leave an offer alone, or hand it back through the objectives panel, and nothing is lost but the offer.||BUT DO NOT TAKE ONE AND FAIL IT. A bounty you accepted and did not finish before its deadline costs that guild's reputation - exactly what finishing it would have paid. Declining work is free; promising it and not delivering is not.||The pay is read off the target, not fixed: a defended provincial capital is worth several times a ruined border town, and a rank-40 faction leader several times a fresh general. Each offer says whether the guild rates the job Routine, Hard or Grim. An offer you have not taken re-prices as the world moves; one you have taken keeps the price you agreed.	false
derpy_gg_locked_hint	Your rank with this guild is too low. Keep earning reputation.	false
message_event_text_text_derpy_gg_hit_title	A Guild Moves Against You	false
message_event_text_text_derpy_gg_hit_primary	A rival has bought the favour of a guild, and it has been spent on you.	false
message_event_text_text_derpy_gg_hit_secondary	Their favour buys more than goods.	false
message_event_text_text_derpy_gg_lead_won_brass_title	The Brass Tablets Answer To You	false
message_event_text_text_derpy_gg_lead_won_brass_primary	You now hold more reputation with The Brass Tablets than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_brass_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_brass_title	The Brass Tablets Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_brass_primary	A rival has out-earned you with The Brass Tablets. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_brass_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_immortals_title	The Immortals Answer To You	false
message_event_text_text_derpy_gg_lead_won_immortals_primary	You now hold more reputation with The Immortals than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_immortals_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_immortals_title	The Immortals Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_immortals_primary	A rival has out-earned you with The Immortals. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_immortals_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_daemonsmiths_title	The Daemonsmiths Answer To You	false
message_event_text_text_derpy_gg_lead_won_daemonsmiths_primary	You now hold more reputation with The Daemonsmiths than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_daemonsmiths_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_daemonsmiths_title	The Daemonsmiths Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_daemonsmiths_primary	A rival has out-earned you with The Daemonsmiths. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_daemonsmiths_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_khanate_title	The Khanate Answer To You	false
message_event_text_text_derpy_gg_lead_won_khanate_primary	You now hold more reputation with The Khanate than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_khanate_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_khanate_title	The Khanate Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_khanate_primary	A rival has out-earned you with The Khanate. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_khanate_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_overseers_title	The Overseers Answer To You	false
message_event_text_text_derpy_gg_lead_won_overseers_primary	You now hold more reputation with The Overseers than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_overseers_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_overseers_title	The Overseers Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_overseers_primary	A rival has out-earned you with The Overseers. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_overseers_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_lead_won_slavers_title	The Slavers Answer To You	false
message_event_text_text_derpy_gg_lead_won_slavers_primary	You now hold more reputation with The Slavers than any other power in the world. Their leader's bonus is yours, and their finest service is sold to nobody else.	false
message_event_text_text_derpy_gg_lead_won_slavers_secondary	It is taken back the same way it was won.	false
message_event_text_text_derpy_gg_lead_lost_slavers_title	The Slavers Have Turned Away	false
message_event_text_text_derpy_gg_lead_lost_slavers_primary	A rival has out-earned you with The Slavers. Their leader's bonus, and the sole right to their finest service, went with them.	false
message_event_text_text_derpy_gg_lead_lost_slavers_secondary	The Leaderboard tab names who holds it now.	false
message_event_text_text_derpy_gg_rank_brass_2_title	The Brass Tablets Name You Indebted	false
message_event_text_text_derpy_gg_rank_brass_2_primary	Your rank with The Brass Tablets has risen to Indebted. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_2_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_brass_3_title	The Brass Tablets Name You Sworn	false
message_event_text_text_derpy_gg_rank_brass_3_primary	Your rank with The Brass Tablets has risen to Sworn. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_3_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_brass_4_title	The Brass Tablets Name You Favoured	false
message_event_text_text_derpy_gg_rank_brass_4_primary	Your rank with The Brass Tablets has risen to Favoured. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_4_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_brass_5_title	The Brass Tablets Name You Exalted	false
message_event_text_text_derpy_gg_rank_brass_5_primary	Your rank with The Brass Tablets has risen to Exalted. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_5_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_2_title	The Immortals Name You Indebted	false
message_event_text_text_derpy_gg_rank_immortals_2_primary	Your rank with The Immortals has risen to Indebted. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_2_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_3_title	The Immortals Name You Sworn	false
message_event_text_text_derpy_gg_rank_immortals_3_primary	Your rank with The Immortals has risen to Sworn. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_3_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_4_title	The Immortals Name You Favoured	false
message_event_text_text_derpy_gg_rank_immortals_4_primary	Your rank with The Immortals has risen to Favoured. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_4_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_5_title	The Immortals Name You Exalted	false
message_event_text_text_derpy_gg_rank_immortals_5_primary	Your rank with The Immortals has risen to Exalted. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_5_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_title	The Daemonsmiths Name You Indebted	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_primary	Your rank with The Daemonsmiths has risen to Indebted. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_3_title	The Daemonsmiths Name You Sworn	false
message_event_text_text_derpy_gg_rank_daemonsmiths_3_primary	Your rank with The Daemonsmiths has risen to Sworn. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_3_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_4_title	The Daemonsmiths Name You Favoured	false
